company_id,registration_date,location,turnover,is_fraud,seller_id_x,sent_invoices,buyer_id_x,received_invoices,seller_id_y,total_sent_amount,buyer_id_y,total_received_amount,invoice_frequency,fraud_probability,predicted_fraud
GST000355,2020-02-21,Kolkata,910130.8779638896,0,GST000355,9,GST000355,3,GST000355,4355540.079080297,GST000355,88821.58598191691,12,0.49571177,0
GST000356,2021-04-20,Kolkata,3100079.40506278,0,GST000356,5,GST000356,7,GST000356,47177.569185661836,GST000356,333419.18713006855,12,0.4982655,0
GST000357,2020-09-27,Chennai,1058413.7026626172,0,GST000357,4,GST000357,3,GST000357,289328.0881275195,GST000357,195625.3017127591,7,0.4960783,0
GST000358,2021-04-07,Mumbai,278164.1552311504,0,GST000358,5,GST000358,5,GST000358,76520.3191058644,GST000358,90058.95528730309,10,0.49372166,0
GST000359,2021-09-19,Delhi,387128280.5682011,0,GST000359,5,GST000359,3,GST000359,196165.91029717954,GST000359,239519.83287652448,8,0.49695656,0
GST000360,2021-01-01,Delhi,5268287.307122249,0,GST000360,3,GST000360,7,GST000360,152904.91088762676,GST000360,828388.4797423275,10,0.48169193,0
GST000361,2022-04-03,Chennai,2115364.7058681413,0,GST000361,4,GST000361,7,GST000361,695396.9612592395,GST000361,2077519.9047771345,11,0.48740467,0
GST000362,2022-08-17,Chennai,1517302.43900086,0,GST000362,7,GST000362,6,GST000362,1184652.99381137,GST000362,870482.5045017838,13,0.4879645,0
GST000363,2022-03-20,Delhi,822015.8290044803,0,GST000363,5,GST000363,6,GST000363,437050.0145764488,GST000363,284602.520403559,11,0.49734032,0
GST000364,2020-02-04,Kolkata,5449687.336718472,0,GST000364,2,GST000364,1,GST000364,31771.188934747104,GST000364,12607.836579326568,3,0.48841366,0
GST000365,2020-12-26,Mumbai,1825404.180124747,0,GST000365,5,GST000365,3,GST000365,238347.77264189796,GST000365,206770.3105472925,8,0.5025585,1
GST000366,2021-09-22,Bangalore,601644.6612172362,0,GST000366,6,GST000366,6,GST000366,926311.4138585522,GST000366,919768.8938645846,12,0.4964577,0
GST000367,2020-07-06,Mumbai,532636.1016587245,0,GST000367,5,GST000367,5,GST000367,151739.10749434272,GST000367,463171.64693460334,10,0.50240237,1
GST000368,2021-01-15,Delhi,2356036.275211758,0,GST000368,5,GST000368,5,GST000368,417102.25211747095,GST000368,116503.0999592757,10,0.4942826,0
GST000369,2020-08-03,Delhi,31063426.59433357,0,GST000369,6,GST000369,3,GST000369,785073.9950947438,GST000369,20489.821766412137,9,0.48894474,0
GST000370,2021-05-22,Mumbai,435724.35021406144,0,GST000370,3,GST000370,5,GST000370,466542.81741830875,GST000370,284986.1477146005,8,0.49888903,0
GST000371,2021-05-19,Mumbai,9493369.185800323,0,GST000371,4,GST000371,4,GST000371,2041394.5539345858,GST000371,430832.9234677635,8,0.49252695,0
GST000372,2021-10-01,Mumbai,838174.7516752322,0,GST000372,2,GST000372,7,GST000372,23491.67804469681,GST000372,2592094.0199186862,9,0.4993983,0
GST000373,2020-05-04,Mumbai,47282729.4345625,0,GST000373,8,GST000373,7,GST000373,315789.19111574895,GST000373,284617.51306310773,15,0.4923836,0
GST000374,2020-03-30,Mumbai,47813.09869483487,0,GST000374,4,GST000374,5,GST000374,336155.4008007754,GST000374,526318.5209111669,9,0.48564866,0
GST000375,2022-04-30,Chennai,24604114.036291696,0,GST000375,6,GST000375,7,GST000375,631028.2259360898,GST000375,73387.81955533524,13,0.4941685,0
GST000376,2020-12-30,Kolkata,14113577.357372526,0,GST000376,2,GST000376,4,GST000376,15106.211570967258,GST000376,397629.45686126396,6,0.4987745,0
GST000377,2022-02-25,Mumbai,828682.7398542974,0,GST000377,6,GST000377,3,GST000377,1334134.266954388,GST000377,40559.29584557019,9,0.49823692,0
GST000378,2021-06-22,Delhi,5194878.154105257,0,GST000378,4,GST000378,4,GST000378,169174.8681077696,GST000378,237387.19011385663,8,0.49192464,0
GST000379,2021-12-26,Delhi,1694694.6756670773,0,GST000379,4,GST000379,4,GST000379,335278.98782457504,GST000379,88682.34128363994,8,0.49494126,0
GST000380,2020-09-16,Bangalore,1430301.5930312308,0,GST000380,6,GST000380,7,GST000380,2249311.7511413526,GST000380,881143.3416225206,13,0.4985786,0
GST000381,2021-03-04,Kolkata,28878123.781758863,0,GST000381,3,GST000381,4,GST000381,229340.12606670999,GST000381,28698.58271077097,7,0.49464923,0
GST000382,2021-12-05,Bangalore,53959241.59347388,0,GST000382,4,GST000382,5,GST000382,423794.37270487996,GST000382,387029.519323227,9,0.5019049,1
GST000383,2022-01-27,Delhi,203501.33571889644,0,GST000383,6,GST000383,8,GST000383,244160.03902414805,GST000383,491584.3742897032,14,0.49017245,0
GST000384,2021-05-19,Delhi,62975885.67656965,0,GST000384,4,GST000384,5,GST000384,66513.11564940638,GST000384,642483.4226344824,9,0.49766096,0
GST000385,2020-09-07,Delhi,8637820.28168649,0,GST000385,3,GST000385,11,GST000385,39557.05275753858,GST000385,417033.66147456935,14,0.498168,0
GST000386,2020-05-18,Kolkata,5972761.469689132,0,GST000386,9,GST000386,3,GST000386,115292.23067299588,GST000386,109654.80553438183,12,0.50017166,1
GST000387,2021-02-27,Chennai,7539272.627981763,0,GST000387,6,GST000387,2,GST000387,404965.08067645045,GST000387,352449.2157110489,8,0.49474594,0
GST000388,2020-04-02,Chennai,100030688.6714616,0,GST000388,5,GST000388,4,GST000388,13573.686731967264,GST000388,114994.5373905796,9,0.49813488,0
GST000389,2020-06-17,Chennai,25242920.017088503,0,GST000389,9,GST000389,11,GST000389,1123069.5487040272,GST000389,640327.8821878897,20,0.49326715,0
GST000390,2020-08-13,Mumbai,8416635.043047914,0,GST000390,7,GST000390,8,GST000390,678635.058695692,GST000390,838477.8565098254,15,0.49174637,0
GST000391,2020-01-06,Kolkata,346226154.2116516,0,GST000391,4,GST000391,2,GST000391,31275.291462274014,GST000391,17868.22777477975,6,0.49438426,0
GST000392,2020-06-03,Kolkata,22416.560874834653,1,GST000392,5,GST000392,8,GST000392,374523.4638497337,GST000392,395450.02502520324,13,0.49343354,0
GST000393,2022-09-06,Kolkata,2563791.729597834,0,GST000393,6,GST000393,4,GST000393,1319104.9034482464,GST000393,99465.30189740522,10,0.493998,0
GST000394,2021-06-15,Kolkata,274821.0956755863,0,GST000394,6,GST000394,5,GST000394,452688.0359322372,GST000394,677261.2946809266,11,0.501382,1
GST000395,2021-11-21,Mumbai,2720627.696406243,1,GST000395,3,GST000395,6,GST000395,40652.2813968052,GST000395,375321.7748093408,9,0.49699634,0
GST000396,2022-03-29,Bangalore,8744416.733590437,0,GST000396,4,GST000396,4,GST000396,6066414.322839467,GST000396,454352.8376231465,8,0.49316862,0
GST000397,2021-05-19,Kolkata,214285.4062428446,0,GST000397,4,GST000397,2,GST000397,313196.8597841818,GST000397,7604.154995926878,6,0.49656332,0
GST000398,2022-02-11,Mumbai,655878.1644110668,0,GST000398,6,GST000398,7,GST000398,212887.29719405755,GST000398,5601603.305057748,13,0.49159828,0
GST000399,2021-09-06,Chennai,121823.9273269463,0,GST000399,2,GST000399,6,GST000399,15662.837152485183,GST000399,244629.51897509856,8,0.4962961,0
GST000400,2020-07-30,Chennai,2149107.0117070787,0,GST000400,6,GST000400,1,GST000400,786812.3898315035,GST000400,519.6199879268601,7,0.4882443,0
GST000401,2022-03-06,Bangalore,1314777.1750866186,0,GST000401,2,GST000401,6,GST000401,542524.529844374,GST000401,3581345.7013416905,8,0.44780213,0
GST000402,2022-01-28,Chennai,11357089.37225701,0,GST000402,5,GST000402,5,GST000402,61504.203969594615,GST000402,3224188.0415649833,10,0.49971572,0
GST000403,2021-12-06,Delhi,3183314.6598166367,0,GST000403,4,GST000403,5,GST000403,376941.9969328018,GST000403,443155.9324652733,9,0.50031066,1
GST000404,2020-12-08,Bangalore,5601906.051955739,0,GST000404,5,GST000404,6,GST000404,474202.48119468516,GST000404,162762.6939566182,11,0.48550564,0
GST000405,2022-03-24,Mumbai,842023.8230959999,0,GST000405,4,GST000405,3,GST000405,1977475.98504769,GST000405,434141.6698722939,7,0.5013256,1
GST000406,2021-04-21,Kolkata,162849.0135810196,0,GST000406,7,GST000406,2,GST000406,844682.6617032603,GST000406,2239561.8593926365,9,0.49848282,0
GST000407,2022-09-05,Kolkata,53707057.537057966,0,GST000407,7,GST000407,5,GST000407,2744155.8255244293,GST000407,93950.17876456698,12,0.48546386,0
GST000408,2021-10-26,Bangalore,17514623.590732362,0,GST000408,3,GST000408,10,GST000408,208539.02167237847,GST000408,287116.1932763297,13,0.49391004,0
GST000409,2022-02-08,Delhi,751002.4127038006,0,GST000409,6,GST000409,6,GST000409,442469.3785229052,GST000409,984490.7954548049,12,0.49674344,0
GST000410,2022-03-15,Mumbai,52607682.78149124,0,GST000410,6,GST000410,1,GST000410,311765.773607165,GST000410,2307.836758452228,7,0.50212264,1
GST000411,2020-07-31,Mumbai,5371630.939715484,0,GST000411,5,GST000411,2,GST000411,497042.0260058354,GST000411,78518.28071945858,7,0.49862993,0
GST000412,2021-04-21,Kolkata,1694942.5022754082,0,GST000412,2,GST000412,2,GST000412,1553489.1045493085,GST000412,185401.076646669,4,0.4872465,0
GST000413,2020-02-11,Delhi,324978.4462663985,0,GST000413,6,GST000413,1,GST000413,443755.25862113136,GST000413,3446.4697428046607,7,0.5043297,1
GST000414,2021-07-20,Bangalore,30640518.52374684,0,GST000414,1,GST000414,6,GST000414,3104.7923599166925,GST000414,102518.28124813408,7,0.49573648,0
GST000415,2020-05-23,Delhi,3120472.5047898386,0,GST000415,8,GST000415,2,GST000415,678865.8801468333,GST000415,43413.865126654426,10,0.49640307,0
GST000416,2020-11-18,Chennai,4562639.222556859,0,GST000416,5,GST000416,7,GST000416,209001.3353419164,GST000416,333382.5031203153,12,0.48047385,0
GST000417,2020-05-23,Kolkata,625069.0443224605,0,GST000417,7,GST000417,3,GST000417,1224874.2620497528,GST000417,59843.72731584736,10,0.4942843,0
GST000418,2020-01-07,Delhi,9409285.969864864,0,GST000418,7,GST000418,3,GST000418,319868.2857225486,GST000418,147373.9448359613,10,0.4988639,0
GST000419,2020-07-24,Bangalore,8046328.701955149,0,GST000419,8,GST000419,5,GST000419,197025.3746022941,GST000419,236411.04623041785,13,0.49197185,0
GST000420,2021-08-15,Bangalore,10577234.816377684,0,GST000420,5,GST000420,4,GST000420,288770.8006376221,GST000420,30474.10461782868,9,0.5006651,1
GST000421,2020-04-28,Bangalore,12438951.790616222,0,GST000421,3,GST000421,6,GST000421,328050.2132188598,GST000421,1673607.8641524978,9,0.49591264,0
GST000422,2020-02-04,Kolkata,984484.9857666772,0,GST000422,9,GST000422,4,GST000422,9133653.221125739,GST000422,731974.5276334216,13,0.49160868,0
GST000423,2020-02-06,Chennai,376941.8522310356,0,GST000423,8,,0,GST000423,1340637.2287026711,,0.0,8,0.50202256,1
GST000424,2022-02-26,Mumbai,101269.28370564658,0,GST000424,5,GST000424,4,GST000424,134673.82104134696,GST000424,6859.273540047149,9,0.49050325,0
GST000425,2022-04-19,Bangalore,6079227.2632908365,0,GST000425,2,GST000425,2,GST000425,758836.2181014791,GST000425,174731.23239074452,4,0.50085866,1
GST000426,2021-06-14,Delhi,98073.6000968158,0,GST000426,2,GST000426,7,GST000426,26389.809875614334,GST000426,450127.20240313164,9,0.49217084,0
GST000427,2021-11-09,Chennai,231383.7922631574,0,GST000427,6,GST000427,5,GST000427,127817.13055138581,GST000427,581855.4216010828,11,0.48181057,0
GST000428,2022-03-20,Kolkata,1163651.3735925732,0,GST000428,3,GST000428,10,GST000428,1062803.8048170775,GST000428,368076.6782667729,13,0.4984138,0
GST000429,2020-01-04,Mumbai,3359762.694017535,0,GST000429,8,GST000429,5,GST000429,328296.7854897499,GST000429,41702.17392063663,13,0.4938627,0
GST000430,2021-03-30,Bangalore,568348.6906272697,0,GST000430,4,GST000430,8,GST000430,333350.9207088158,GST000430,1524807.5088451088,12,0.49916968,0
GST000431,2022-09-15,Kolkata,41944.44347941723,0,GST000431,6,GST000431,5,GST000431,972854.0145198344,GST000431,829416.7412476011,11,0.49963868,0
GST000432,2022-07-06,Bangalore,592362.487999889,0,GST000432,6,GST000432,3,GST000432,125682.88164287985,GST000432,4654818.176570962,9,0.49560422,0
GST000433,2020-11-30,Delhi,1392503.4139200677,0,GST000433,8,GST000433,3,GST000433,2558640.7528777216,GST000433,23892.607723197925,11,0.4941188,0
GST000434,2021-07-12,Chennai,64590367.58287777,0,GST000434,7,GST000434,4,GST000434,340474.0843140613,GST000434,75798.24311740477,11,0.49787775,0
GST000435,2021-01-31,Kolkata,2893936.096785161,0,GST000435,3,,0,GST000435,180328.64484380174,,0.0,3,0.41058633,0
GST000436,2021-01-08,Delhi,137447759.05168587,0,GST000436,6,GST000436,2,GST000436,7106701.225771301,GST000436,142093.90624035735,8,0.49488902,0
GST000437,2020-07-19,Kolkata,4425174.823621047,0,GST000437,3,GST000437,12,GST000437,1442195.8343544193,GST000437,1408757.5301396605,15,0.49454877,0
GST000438,2021-05-07,Bangalore,2239437.3031199,0,GST000438,8,GST000438,9,GST000438,731844.9054800217,GST000438,590361.4727975001,17,0.48454043,0
GST000439,2022-01-04,Bangalore,340539.0677857893,0,GST000439,4,GST000439,7,GST000439,173735.32345826144,GST000439,869358.312572074,11,0.4951818,0
GST000440,2020-10-04,Mumbai,4808171.857646323,0,GST000440,6,GST000440,5,GST000440,183767.11139314916,GST000440,163696.36075687598,11,0.4902259,0
GST000441,2022-01-24,Bangalore,579226.6993381192,0,GST000441,5,GST000441,2,GST000441,434762.21669510164,GST000441,4615.943426702819,7,0.5015651,1
GST000442,2021-11-04,Delhi,4293983.590633273,0,GST000442,4,GST000442,5,GST000442,1224618.634356211,GST000442,665952.1484438746,9,0.48331553,0
GST000443,2021-08-10,Bangalore,131392.77073088544,0,GST000443,3,GST000443,4,GST000443,581373.5865579725,GST000443,570125.906017629,7,0.49419904,0
GST000444,2021-10-16,Chennai,6505957.942200455,0,GST000444,6,GST000444,5,GST000444,865954.2165896287,GST000444,268808.79404560506,11,0.49906054,0
GST000445,2021-05-20,Chennai,677932.6205899131,1,GST000445,6,GST000445,3,GST000445,1806742.2645502612,GST000445,38672.55306938239,9,0.4780491,0
GST000446,2021-09-11,Kolkata,2092386.920942716,0,GST000446,6,GST000446,5,GST000446,279220.6921448479,GST000446,2192980.8140173894,11,0.49903598,0
GST000447,2020-12-19,Delhi,1006322.9532925226,0,GST000447,6,GST000447,5,GST000447,225480.4578236122,GST000447,514171.6652464499,11,0.49846515,0
GST000448,2022-09-16,Delhi,2761139.0951697216,0,GST000448,8,GST000448,7,GST000448,173885.12870650145,GST000448,524895.7552945083,15,0.48466578,0
GST000449,2021-01-23,Delhi,12838.677183226158,1,GST000449,1,GST000449,8,GST000449,25880.684602974557,GST000449,234858.8408956233,9,0.4947106,0
GST000450,2021-01-20,Mumbai,4210911.570763192,0,GST000450,6,GST000450,1,GST000450,424714.1424228589,GST000450,25077.180987482712,7,0.4990674,0
GST000451,2020-12-01,Mumbai,25825888.89594723,0,GST000451,2,GST000451,3,GST000451,130426.94528692155,GST000451,29975.52332027357,5,0.49440458,0
GST000452,2020-01-11,Chennai,2388411.2430666704,0,GST000452,9,GST000452,12,GST000452,728007.600020873,GST000452,500953.3859626375,21,0.49416903,0
GST000453,2020-06-13,Mumbai,4768266.270984432,0,GST000453,6,GST000453,2,GST000453,166454.60373962088,GST000453,22101.017934491945,8,0.48423606,0
GST000454,2021-06-10,Bangalore,3259694.6399529194,0,GST000454,6,GST000454,6,GST000454,968077.0722823549,GST000454,526378.9210926811,12,0.4954781,0
GST000455,2020-06-18,Mumbai,172399.31603781108,0,GST000455,5,GST000455,3,GST000455,229694.0331272569,GST000455,98247.31512725542,8,0.49998677,0
GST000456,2021-12-20,Delhi,22961.11828136912,0,GST000456,2,GST000456,3,GST000456,357146.4252524261,GST000456,102254.50402687097,5,0.4995959,0
GST000457,2020-08-19,Kolkata,3668146.8876352343,0,GST000457,1,GST000457,6,GST000457,102979.07287562935,GST000457,7770292.479829537,7,0.4923435,0
GST000458,2020-02-13,Mumbai,90609648.92095938,0,GST000458,9,GST000458,4,GST000458,2038124.1769473194,GST000458,334943.0700845046,13,0.49521455,0
GST000459,2022-06-09,Kolkata,1196.479662219872,1,GST000459,9,GST000459,3,GST000459,768418.6182290884,GST000459,278653.12446560874,12,0.503179,1
GST000460,2022-09-01,Mumbai,13895504.97016882,0,GST000460,8,GST000460,2,GST000460,674704.7512118518,GST000460,34121.46382189104,10,0.4988574,0
GST000461,2022-02-24,Bangalore,2042624.5953086629,0,GST000461,6,GST000461,6,GST000461,2560704.223653439,GST000461,272194.15982518403,12,0.49421257,0
GST000462,2020-01-16,Mumbai,248271.87595945448,0,GST000462,9,GST000462,8,GST000462,866400.1255809339,GST000462,610928.3360135594,17,0.48765305,0
GST000463,2021-03-20,Chennai,43691920.385025546,0,GST000463,2,GST000463,2,GST000463,323963.0666872943,GST000463,22361.026116971974,4,0.49981734,0
GST000464,2022-07-21,Mumbai,9457542.923882382,0,GST000464,3,GST000464,6,GST000464,3014216.5828987043,GST000464,972655.7087509532,9,0.4922404,0
GST000465,2020-02-06,Chennai,14915282.643618312,0,GST000465,8,GST000465,4,GST000465,428218.8768482129,GST000465,205839.12391518208,12,0.49433324,0
GST000466,2021-01-09,Bangalore,1197546.2772165893,0,GST000466,5,GST000466,5,GST000466,214434.2060344222,GST000466,155630.76182153844,10,0.4943984,0
GST000467,2022-04-07,Kolkata,232286.07283254917,0,GST000467,6,GST000467,4,GST000467,259793.6326117656,GST000467,25105.286648990048,10,0.48673576,0
GST000468,2021-12-03,Kolkata,19922216.356039505,0,GST000468,7,GST000468,4,GST000468,132427.0773107467,GST000468,5030782.20677804,11,0.50054353,1
GST000469,2021-02-15,Delhi,7003576.27984933,0,GST000469,2,GST000469,5,GST000469,4150730.307037162,GST000469,378457.9558426314,7,0.49320242,0
GST000470,2020-01-09,Chennai,630997.0259006907,1,GST000470,8,GST000470,5,GST000470,328104.6610571446,GST000470,4277971.93217919,13,0.49543443,0
GST000471,2021-12-04,Kolkata,2788981.441783436,0,GST000471,3,GST000471,6,GST000471,432968.0607796476,GST000471,194698.25912030236,9,0.4837075,0
GST000472,2020-10-30,Chennai,690418.3645707449,0,GST000472,3,GST000472,2,GST000472,356866.6838956337,GST000472,46507.1363281268,5,0.4888561,0
GST000473,2020-06-04,Chennai,30253837.96957664,0,GST000473,5,GST000473,7,GST000473,440879.88596714445,GST000473,1262422.3196382313,12,0.4913561,0
GST000474,2021-08-25,Mumbai,6651011.701635367,0,GST000474,3,GST000474,7,GST000474,13973.275538954043,GST000474,499554.4869873968,10,0.50038576,1
GST000475,2021-09-19,Bangalore,11683224.651594242,0,GST000475,5,GST000475,3,GST000475,537688.5068540506,GST000475,30377.65897618681,8,0.49323398,0
GST000476,2021-11-03,Mumbai,3431969.6256823726,0,GST000476,7,GST000476,6,GST000476,222556.42185060497,GST000476,665742.6730151349,13,0.4987623,0
GST000477,2021-12-07,Chennai,73490.8793173409,0,GST000477,2,GST000477,6,GST000477,33103.487473923735,GST000477,462999.9393490468,8,0.4923386,0
GST000478,2021-09-26,Delhi,243784.79758266933,0,GST000478,3,GST000478,5,GST000478,158811.63869571517,GST000478,226052.40349994076,8,0.49581927,0
GST000479,2020-02-05,Mumbai,513481.91979584296,0,GST000479,4,GST000479,4,GST000479,94507.10150663242,GST000479,91994.68196546275,8,0.49668866,0
GST000480,2022-02-17,Delhi,685271.6953808059,0,GST000480,1,GST000480,3,GST000480,14834.171190903668,GST000480,322962.9241082447,4,0.4964011,0
GST000481,2021-04-22,Mumbai,582123.027063251,0,GST000481,6,GST000481,4,GST000481,716119.2886201362,GST000481,575474.3206086681,10,0.5027881,1
GST000482,2020-05-12,Bangalore,15260888.891485017,0,GST000482,3,GST000482,6,GST000482,285776.86780853814,GST000482,2352197.726112988,9,0.5017422,1
GST000483,2021-07-22,Delhi,353238.3091055729,0,GST000483,6,GST000483,6,GST000483,222927.35892160685,GST000483,315090.50758709596,12,0.49916172,0
GST000484,2020-01-14,Chennai,21124724.718131814,0,GST000484,5,GST000484,3,GST000484,717008.4719432293,GST000484,246337.48412412553,8,0.49898848,0
GST000485,2022-01-26,Bangalore,3335579.9339852864,0,GST000485,8,GST000485,4,GST000485,1604274.7819913318,GST000485,115065.17640786215,12,0.49974915,0
GST000486,2021-03-17,Mumbai,305460.9101241989,1,GST000486,2,GST000486,7,GST000486,1903.5230907449159,GST000486,187126.8369446614,9,0.49414495,0
GST000487,2020-04-26,Bangalore,519969.4849823307,0,GST000487,6,GST000487,4,GST000487,810342.9344004848,GST000487,340703.0738084302,10,0.5015223,1
GST000488,2022-04-16,Mumbai,90184717.8413622,0,GST000488,5,GST000488,9,GST000488,455701.8223396251,GST000488,1507776.3483320482,14,0.49938467,0
GST000489,2021-04-07,Mumbai,7735536.767889806,0,GST000489,3,GST000489,5,GST000489,557079.8142813188,GST000489,92390.13254865682,8,0.49067223,0
GST000490,2022-06-29,Kolkata,8275822.720543675,0,GST000490,5,GST000490,6,GST000490,978702.0271809343,GST000490,1790363.9377895296,11,0.49016696,0
GST000491,2020-03-10,Chennai,1487058.5365977157,0,GST000491,6,GST000491,4,GST000491,1064628.9196370174,GST000491,292471.6413562634,10,0.49305698,0
GST000492,2020-05-30,Kolkata,60670097.66232406,0,GST000492,8,GST000492,3,GST000492,2700372.2871130058,GST000492,92539.08352993616,11,0.49653435,0
GST000493,2021-03-24,Bangalore,50658894.10982639,0,GST000493,4,GST000493,7,GST000493,85442.58046165243,GST000493,2724110.004431162,11,0.48308292,0
GST000494,2022-04-14,Mumbai,10584388.41615368,0,GST000494,7,GST000494,7,GST000494,360608.5087878684,GST000494,10864503.949924242,14,0.49429056,0
GST000495,2020-03-23,Bangalore,1117478.3015667344,0,GST000495,5,GST000495,7,GST000495,300788.3424785316,GST000495,241061.25677238096,12,0.4972678,0
GST000496,2021-08-16,Delhi,2996344.789135123,0,GST000496,6,GST000496,9,GST000496,1112176.8013328167,GST000496,1919583.3212483425,15,0.49602833,0
GST000497,2020-12-27,Delhi,32388574.86032973,0,GST000497,5,GST000497,5,GST000497,110743.70966201594,GST000497,669798.108034736,10,0.50180805,1
GST000498,2021-10-31,Kolkata,65820.36244771602,0,GST000498,5,GST000498,3,GST000498,770298.5145040565,GST000498,813666.9636637963,8,0.4957848,0
GST000499,2022-04-04,Bangalore,6348406.194368689,0,GST000499,4,GST000499,4,GST000499,408617.0882331923,GST000499,839725.4791251592,8,0.49343172,0
GST000500,2022-05-15,Delhi,2360975.05798548,0,GST000500,2,GST000500,8,GST000500,271621.973115766,GST000500,691793.0866170558,10,0.48025137,0
GST000501,2021-04-23,Delhi,13612124.002578862,0,GST000501,4,GST000501,6,GST000501,176567.84836132606,GST000501,2640549.826727323,10,0.49785933,0
GST000502,2021-02-01,Mumbai,22505.521650315437,1,GST000502,3,GST000502,6,GST000502,51535.97972987103,GST000502,228462.1478831122,9,0.49504355,0
GST000503,2021-05-10,Kolkata,13996835.67282194,0,GST000503,7,GST000503,3,GST000503,1454785.1577019065,GST000503,118250.07284113941,10,0.49592954,0
GST000504,2020-01-02,Delhi,27152592.22355936,0,GST000504,2,GST000504,4,GST000504,411133.93824014225,GST000504,363550.3981578602,6,0.4871941,0
GST000505,2020-10-28,Delhi,703942.643188836,0,,0,GST000505,6,,0.0,GST000505,2015014.6447692718,6,0.4961141,0
GST000506,2021-12-01,Bangalore,7411810.581995275,0,GST000506,7,GST000506,6,GST000506,550899.7323273282,GST000506,2165142.7713662344,13,0.49125546,0
GST000507,2022-09-16,Delhi,75048.5120434822,1,GST000507,3,GST000507,3,GST000507,51187.07245790296,GST000507,349312.7470484372,6,0.49186766,0
GST000508,2021-02-09,Mumbai,1834530.4602002944,0,GST000508,3,GST000508,4,GST000508,20800.044737282486,GST000508,51818.25048455655,7,0.502606,1
GST000509,2022-06-29,Chennai,732979.0415113808,0,GST000509,4,GST000509,4,GST000509,79039.3959037198,GST000509,1421828.8637659855,8,0.49707338,0
GST000510,2022-09-05,Mumbai,10614235.06724606,0,GST000510,13,GST000510,3,GST000510,689656.5257675115,GST000510,76400.49944561103,16,0.49936727,0
GST000511,2022-03-23,Kolkata,1426468.176488981,0,GST000511,6,GST000511,4,GST000511,132600.4199021616,GST000511,101068.02685410043,10,0.48349392,0
GST000512,2022-09-16,Mumbai,1084766.1885223554,0,GST000512,5,GST000512,5,GST000512,334711.5918253608,GST000512,265076.5044981291,10,0.49865064,0
GST000513,2021-12-07,Bangalore,94987842.61697043,0,GST000513,5,GST000513,4,GST000513,584025.0437310447,GST000513,172030.6555964724,9,0.4958127,0
GST000514,2021-03-25,Mumbai,15159817.631169254,0,GST000514,1,GST000514,6,GST000514,24706.89235617837,GST000514,381127.6035660622,7,0.4979824,0
GST000515,2020-01-06,Mumbai,5775649.567888686,0,GST000515,5,GST000515,8,GST000515,245752.1165521539,GST000515,761307.6241009788,13,0.4978,0
GST000516,2022-09-04,Delhi,3835680.6858007866,0,GST000516,3,GST000516,6,GST000516,142516.8013190228,GST000516,668072.231803401,9,0.4901536,0
GST000517,2021-08-06,Kolkata,830781.7873536536,0,GST000517,5,GST000517,4,GST000517,88415.02249983333,GST000517,20360.42514679376,9,0.49915546,0
GST000518,2020-06-15,Bangalore,3653924.5846943976,0,GST000518,5,GST000518,7,GST000518,300954.42905573576,GST000518,1632530.9082307965,12,0.48915386,0
GST000519,2020-01-22,Mumbai,21958991.034858383,0,GST000519,4,GST000519,5,GST000519,170075.12865355797,GST000519,200129.56367282395,9,0.4947071,0
GST000520,2022-05-26,Kolkata,3531239.817566404,0,GST000520,3,GST000520,10,GST000520,135482.59635960025,GST000520,4823955.425984004,13,0.49701703,0
GST000521,2021-10-11,Mumbai,7740867.794621619,0,GST000521,3,GST000521,8,GST000521,209100.5425693356,GST000521,3601687.1968593057,11,0.49328533,0
GST000522,2021-10-08,Kolkata,2243111.415626266,0,GST000522,7,GST000522,4,GST000522,2236853.6200723704,GST000522,1265193.5022878598,11,0.49902397,0
GST000523,2020-03-06,Kolkata,715411.8512604531,0,GST000523,7,GST000523,3,GST000523,5720840.874244186,GST000523,573546.5422623385,10,0.49827528,0
GST000524,2020-09-24,Delhi,13456968.59752144,0,GST000524,1,GST000524,6,GST000524,5224.014261333608,GST000524,2119421.474619301,7,0.49098402,0
GST000525,2022-07-12,Bangalore,6867766.823013454,0,GST000525,1,GST000525,5,GST000525,2754.948694962145,GST000525,347315.54448718205,6,0.4843642,0
GST000526,2022-03-07,Mumbai,913664.3803009348,0,GST000526,5,GST000526,2,GST000526,134489.12039533904,GST000526,590388.0117101993,7,0.5018062,1
GST000527,2020-11-15,Kolkata,14122625.096592346,0,GST000527,5,GST000527,5,GST000527,489984.69107645977,GST000527,309013.33749902435,10,0.4968498,0
GST000528,2022-01-17,Chennai,11875716.60009272,0,GST000528,5,GST000528,8,GST000528,693329.1230981706,GST000528,1965326.167127689,13,0.4957545,0
GST000529,2020-06-05,Mumbai,39103028.02459814,0,GST000529,8,,0,GST000529,453170.3740157699,,0.0,8,0.49057955,0
GST000530,2022-01-30,Delhi,5296983.492168551,0,GST000530,5,GST000530,11,GST000530,60968.25156934526,GST000530,527908.8004921789,16,0.49067608,0
GST000531,2020-10-21,Chennai,17852412.584092923,0,GST000531,5,GST000531,4,GST000531,98749.32724389655,GST000531,96781.15165780537,9,0.49895233,0
GST000532,2020-02-09,Bangalore,5313520.277589872,0,GST000532,6,GST000532,5,GST000532,439151.5470055569,GST000532,4867802.170310187,11,0.49168888,0
GST000533,2022-04-02,Delhi,8816938.07525634,0,GST000533,10,GST000533,10,GST000533,1021159.6054640182,GST000533,2296416.265668164,20,0.49218488,0
